ID,Year,Location,Question,Value,Sample_Size,Total,Age,Education,Gender,Income,Race/Ethnicity
40857,2011,Texas,Percent of adults aged 18 years and older who have obesity,23.5,5021.0,,,College graduate,,,
40862,2011,Delaware,Percent of adults aged 18 years and older who have obesity,,,,,,,,Hawaiian/Pacific Islander
40865,2015,Indiana,Percent of adults aged 18 years and older who have obesity,38.1,543.0,,,,,"$25,000 - $34,999",
40873,2011,New Mexico,Percent of adults aged 18 years and older who have obesity,27.8,2540.0,,,High school graduate,,,
40878,2015,Virginia,Percent of adults aged 18 years and older who have obesity,29.2,8030.0,Total,,,,,
40879,2013,West Virginia,Percent of adults aged 18 years and older who have obesity,36.4,714.0,,,,,"$50,000 - $74,999",
40889,2013,District of Columbia,Percent of adults aged 18 years and older who have obesity,27.5,303.0,,,,,"$25,000 - $34,999",
40894,2011,Iowa,Percent of adults aged 18 years and older who have obesity,33.2,189.0,,,,,,Hispanic
40896,2011,Vermont,Percent of adults aged 18 years and older who have obesity,,,,,,,,Non-Hispanic Black
40904,2014,Oregon,Percent of adults aged 18 years and older who have obesity,25.3,1198.0,,,,,"$75,000 or greater",
40905,2011,New Jersey,Percent of adults aged 18 years and older who have obesity,17.4,5769.0,,,College graduate,,,
40906,2011,Connecticut,Percent of adults aged 18 years and older who have obesity,24.7,549.0,,,,,"$25,000 - $34,999",
40914,2013,Tennessee,Percent of adults aged 18 years and older who have obesity,33.5,520.0,,25 - 34,,,,
40927,2012,Texas,Percent of adults aged 18 years and older who have obesity,34.7,1413.0,,,,,"$15,000 - $24,999",
40931,2013,Colorado,Percent of adults aged 18 years and older who have obesity,24.9,2984.0,,55 - 64,,,,
40933,2014,Arkansas,Percent of adults aged 18 years and older who have obesity,33.6,765.0,,,,,"$75,000 or greater",
40940,2015,New York,Percent of adults aged 18 years and older who have obesity,24.9,3794.0,,65 or older,,,,
40941,2015,Ohio,Percent of adults aged 18 years and older who have obesity,32.8,1770.0,,,,,"$15,000 - $24,999",
40943,2013,Massachusetts,Percent of adults aged 18 years and older who have obesity,19.3,4286.0,,,,,"$75,000 or greater",
40948,2011,Colorado,Percent of adults aged 18 years and older who have obesity,24.2,2487.0,,45 - 54,,,,
40956,2012,Kansas,Percent of adults aged 18 years and older who have obesity,30.2,1054.0,,25 - 34,,,,
40958,2015,Montana,Percent of adults aged 18 years and older who have obesity,23.2,2173.0,,65 or older,,,,
40968,2012,Virginia,Percent of adults aged 18 years and older who have obesity,,,,,,,,Hawaiian/Pacific Islander
40971,2013,Wisconsin,Percent of adults aged 18 years and older who have obesity,35.7,77.0,,,,,,2 or more races
40972,2012,South Dakota,Percent of adults aged 18 years and older who have obesity,25.1,1551.0,,,,,"$75,000 or greater",
40975,2012,Connecticut,Percent of adults aged 18 years and older who have obesity,28.7,762.0,,25 - 34,,,,
40982,2014,Delaware,Percent of adults aged 18 years and older who have obesity,27.7,605.0,,,,,Data not reported,
40985,2011,Nebraska,Percent of adults aged 18 years and older who have obesity,32.8,2904.0,,35 - 44,,,,
40988,2012,Kansas,Percent of adults aged 18 years and older who have obesity,31.4,3073.0,,,High school graduate,,,
40991,2014,Indiana,Percent of adults aged 18 years and older who have obesity,32.7,10773.0,Total,,,,,
40993,2015,New Mexico,Percent of adults aged 18 years and older who have obesity,23.2,3412.0,,,,,,Non-Hispanic White
41006,2012,Michigan,Percent of adults aged 18 years and older who have obesity,37.0,209.0,,,,,,Hispanic
41007,2015,Arizona,Percent of adults aged 18 years and older who have obesity,21.0,2831.0,,,College graduate,,,
41010,2012,Arkansas,Percent of adults aged 18 years and older who have obesity,27.1,209.0,,18 - 24,,,,
41013,2015,New Hampshire,Percent of adults aged 18 years and older who have obesity,30.9,1751.0,,,High school graduate,,,
41016,2012,New Mexico,Percent of adults aged 18 years and older who have obesity,32.3,1484.0,,45 - 54,,,,
41020,2013,Montana,Percent of adults aged 18 years and older who have obesity,26.1,4271.0,,,,Male,,
41022,2012,Illinois,Percent of adults aged 18 years and older who have obesity,24.2,2081.0,,,College graduate,,,
41033,2011,Ohio,Percent of adults aged 18 years and older who have obesity,29.2,7943.0,,,,,,Non-Hispanic White
41036,2014,Indiana,Percent of adults aged 18 years and older who have obesity,42.1,581.0,,,,,,Non-Hispanic Black
41040,2012,Delaware,Percent of adults aged 18 years and older who have obesity,35.5,462.0,,,,,"$25,000 - $34,999",
41047,2015,Oregon,Percent of adults aged 18 years and older who have obesity,35.0,557.0,,35 - 44,,,,
41049,2014,California,Percent of adults aged 18 years and older who have obesity,30.0,1201.0,,,,,"Less than $15,000",
41051,2011,New York,Percent of adults aged 18 years and older who have obesity,26.3,894.0,,,,,,Hispanic
41057,2015,Vermont,Percent of adults aged 18 years and older who have obesity,25.4,531.0,,25 - 34,,,,
41062,2013,Oregon,Percent of adults aged 18 years and older who have obesity,30.4,825.0,,45 - 54,,,,
41065,2015,Colorado,Percent of adults aged 18 years and older who have obesity,20.2,12183.0,Total,,,,,
41070,2015,North Carolina,Percent of adults aged 18 years and older who have obesity,30.1,6019.0,Total,,,,,
41075,2015,Iowa,Percent of adults aged 18 years and older who have obesity,36.6,907.0,,45 - 54,,,,
41081,2015,New Mexico,Percent of adults aged 18 years and older who have obesity,,,,,,,,Hawaiian/Pacific Islander
41082,2014,Idaho,Percent of adults aged 18 years and older who have obesity,27.7,4623.0,,,,,,Non-Hispanic White
41084,2012,Michigan,Percent of adults aged 18 years and older who have obesity,37.8,1602.0,,,,,,Non-Hispanic Black
41087,2015,District of Columbia,Percent of adults aged 18 years and older who have obesity,22.1,3654.0,Total,,,,,
41099,2013,Ohio,Percent of adults aged 18 years and older who have obesity,37.4,2601.0,,55 - 64,,,,
41100,2011,Oklahoma,Percent of adults aged 18 years and older who have obesity,24.0,911.0,,,,,Data not reported,
41109,2012,Ohio,Percent of adults aged 18 years and older who have obesity,25.5,2561.0,,,,,"$75,000 or greater",
41111,2012,North Carolina,Percent of adults aged 18 years and older who have obesity,20.1,626.0,,18 - 24,,,,
41112,2012,Maine,Percent of adults aged 18 years and older who have obesity,14.4,406.0,,18 - 24,,,,
41113,2014,North Dakota,Percent of adults aged 18 years and older who have obesity,31.8,6740.0,,,,,,Non-Hispanic White
41120,2015,Wisconsin,Percent of adults aged 18 years and older who have obesity,28.2,962.0,,,,,"$50,000 - $74,999",
41124,2015,North Dakota,Percent of adults aged 18 years and older who have obesity,42.0,51.0,,,,,,2 or more races
41131,2012,Kentucky,Percent of adults aged 18 years and older who have obesity,27.1,215.0,,,,,,2 or more races
41132,2012,West Virginia,Percent of adults aged 18 years and older who have obesity,35.6,2056.0,,,High school graduate,,,
41133,2012,Georgia,Percent of adults aged 18 years and older who have obesity,31.0,1472.0,,,Some college or technical school,,,
41135,2015,Iowa,Percent of adults aged 18 years and older who have obesity,29.5,105.0,,,,,,Non-Hispanic Black
41136,2013,Illinois,Percent of adults aged 18 years and older who have obesity,27.9,4441.0,,,,,,Non-Hispanic White
41144,2011,Michigan,Percent of adults aged 18 years and older who have obesity,,,,,,,,Other
41152,2014,Iowa,Percent of adults aged 18 years and older who have obesity,30.9,2787.0,,65 or older,,,,
41153,2015,Utah,Percent of adults aged 18 years and older who have obesity,29.4,50.0,,,,,,Non-Hispanic Black
41159,2015,Georgia,Percent of adults aged 18 years and older who have obesity,36.0,691.0,,45 - 54,,,,
41161,2015,Iowa,Percent of adults aged 18 years and older who have obesity,33.9,792.0,,,,,"$35,000 - $49,999",
41164,2011,Colorado,Percent of adults aged 18 years and older who have obesity,,,,,,,,Hawaiian/Pacific Islander
41177,2011,Rhode Island,Percent of adults aged 18 years and older who have obesity,26.5,410.0,,,,,,Hispanic
41192,2012,Indiana,Percent of adults aged 18 years and older who have obesity,32.1,2980.0,,,High school graduate,,,
41197,2012,Delaware,Percent of adults aged 18 years and older who have obesity,32.0,593.0,,,,,"Less than $15,000",
41198,2014,Massachusetts,Percent of adults aged 18 years and older who have obesity,26.4,3301.0,,,High school graduate,,,
41207,2015,California,Percent of adults aged 18 years and older who have obesity,29.5,1474.0,,,,,"Less than $15,000",
41216,2014,Washington,Percent of adults aged 18 years and older who have obesity,25.6,2976.0,,,,,"$75,000 or greater",
41219,2014,Alabama,Percent of adults aged 18 years and older who have obesity,39.9,1364.0,,45 - 54,,,,
41221,2011,Arkansas,Percent of adults aged 18 years and older who have obesity,32.9,430.0,,35 - 44,,,,
41223,2013,Georgia,Percent of adults aged 18 years and older who have obesity,37.1,124.0,,,,,,2 or more races
41232,2015,Washington,Percent of adults aged 18 years and older who have obesity,23.0,4716.0,,,,,"$75,000 or greater",
41234,2013,Tennessee,Percent of adults aged 18 years and older who have obesity,33.2,1464.0,,,Some college or technical school,,,
41236,2014,South Carolina,Percent of adults aged 18 years and older who have obesity,26.7,1462.0,,,,,Data not reported,
41239,2013,Michigan,Percent of adults aged 18 years and older who have obesity,,,,,,,,Other
41240,2013,Nevada,Percent of adults aged 18 years and older who have obesity,27.7,327.0,,,Less than high school,,,
41243,2013,Delaware,Percent of adults aged 18 years and older who have obesity,30.8,444.0,,25 - 34,,,,
41249,2014,Georgia,Percent of adults aged 18 years and older who have obesity,39.7,646.0,,,,,"Less than $15,000",
41257,2012,Florida,Percent of adults aged 18 years and older who have obesity,20.9,1483.0,,,,,"$75,000 or greater",
41261,2013,Massachusetts,Percent of adults aged 18 years and older who have obesity,23.8,4260.0,,65 or older,,,,
41282,2015,Colorado,Percent of adults aged 18 years and older who have obesity,17.5,107.0,,,,,,American Indian/Alaska Native
41288,2012,Connecticut,Percent of adults aged 18 years and older who have obesity,29.2,2153.0,,,High school graduate,,,
41292,2013,Kansas,Percent of adults aged 18 years and older who have obesity,25.1,7729.0,,,College graduate,,,
41297,2015,Missouri,Percent of adults aged 18 years and older who have obesity,32.0,678.0,,,,,"$25,000 - $34,999",
41299,2011,Kentucky,Percent of adults aged 18 years and older who have obesity,25.9,57.0,,,,,,American Indian/Alaska Native
41301,2015,South Carolina,Percent of adults aged 18 years and older who have obesity,31.0,3010.0,,,Some college or technical school,,,
41304,2012,California,Percent of adults aged 18 years and older who have obesity,25.0,13646.0,Total,,,,,
41306,2011,Massachusetts,Percent of adults aged 18 years and older who have obesity,29.4,1827.0,,,,,"Less than $15,000",
41308,2014,Tennessee,Percent of adults aged 18 years and older who have obesity,30.9,1167.0,,,Some college or technical school,,,
41310,2014,Utah,Percent of adults aged 18 years and older who have obesity,30.5,1180.0,,,,,"$25,000 - $34,999",
41316,2014,Florida,Percent of adults aged 18 years and older who have obesity,28.1,2653.0,,,Some college or technical school,,,
41318,2011,Washington,Percent of adults aged 18 years and older who have obesity,42.1,132.0,,,,,,American Indian/Alaska Native
41320,2015,Vermont,Percent of adults aged 18 years and older who have obesity,,,,,,,,Other
41327,2015,Washington,Percent of adults aged 18 years and older who have obesity,31.4,1215.0,,,,,"$25,000 - $34,999",
41328,2012,South Dakota,Percent of adults aged 18 years and older who have obesity,,,,,,,,Non-Hispanic Black
41329,2014,Utah,Percent of adults aged 18 years and older who have obesity,25.8,7263.0,,,,Female,,
41338,2012,Arizona,Percent of adults aged 18 years and older who have obesity,30.4,684.0,,35 - 44,,,,
41345,2015,Colorado,Percent of adults aged 18 years and older who have obesity,22.5,1517.0,,35 - 44,,,,
41349,2013,Illinois,Percent of adults aged 18 years and older who have obesity,23.2,282.0,,,,,Data not reported,
41359,2015,California,Percent of adults aged 18 years and older who have obesity,25.3,3031.0,,,Some college or technical school,,,
41364,2011,Connecticut,Percent of adults aged 18 years and older who have obesity,,,,,,,,American Indian/Alaska Native
41369,2014,Montana,Percent of adults aged 18 years and older who have obesity,25.5,6056.0,,,,,,Non-Hispanic White
41370,2013,Oklahoma,Percent of adults aged 18 years and older who have obesity,28.3,2329.0,,,College graduate,,,
41372,2011,Maryland,Percent of adults aged 18 years and older who have obesity,36.8,1033.0,,,,,"$35,000 - $49,999",
41378,2014,Delaware,Percent of adults aged 18 years and older who have obesity,27.5,307.0,,,,,,2 or more races
41380,2013,Alaska,Percent of adults aged 18 years and older who have obesity,30.3,92.0,,,,,,Asian
41384,2011,Colorado,Percent of adults aged 18 years and older who have obesity,25.7,744.0,,,Less than high school,,,
41386,2011,Alaska,Percent of adults aged 18 years and older who have obesity,,,,,,,,Non-Hispanic Black
41387,2013,Alabama,Percent of adults aged 18 years and older who have obesity,,,,,,,,Other
41390,2014,South Carolina,Percent of adults aged 18 years and older who have obesity,30.2,958.0,,25 - 34,,,,
41393,2014,Michigan,Percent of adults aged 18 years and older who have obesity,36.8,157.0,,,,,,Hispanic
41394,2015,New Mexico,Percent of adults aged 18 years and older who have obesity,28.8,6206.0,Total,,,,,
41396,2011,Florida,Percent of adults aged 18 years and older who have obesity,22.3,96.0,,,,,,American Indian/Alaska Native
41404,2013,Mississippi,Percent of adults aged 18 years and older who have obesity,38.9,714.0,,35 - 44,,,,
41405,2011,Georgia,Percent of adults aged 18 years and older who have obesity,34.1,1062.0,,,Less than high school,,,
41415,2015,Virginia,Percent of adults aged 18 years and older who have obesity,25.1,1100.0,,,,,Data not reported,
41419,2011,District of Columbia,Percent of adults aged 18 years and older who have obesity,22.1,505.0,,,,,Data not reported,
41420,2014,Kentucky,Percent of adults aged 18 years and older who have obesity,28.1,2912.0,,,College graduate,,,
41424,2015,Missouri,Percent of adults aged 18 years and older who have obesity,21.4,381.0,,18 - 24,,,,
41435,2013,Hawaii,Percent of adults aged 18 years and older who have obesity,24.2,2191.0,,,High school graduate,,,
41444,2011,Louisiana,Percent of adults aged 18 years and older who have obesity,41.0,2412.0,,55 - 64,,,,
41447,2011,New Mexico,Percent of adults aged 18 years and older who have obesity,27.0,2364.0,,,Some college or technical school,,,
41454,2011,District of Columbia,Percent of adults aged 18 years and older who have obesity,20.3,475.0,,,,,"$50,000 - $74,999",
41459,2014,Oklahoma,Percent of adults aged 18 years and older who have obesity,35.5,1339.0,,,,,"$15,000 - $24,999",
41461,2015,Oregon,Percent of adults aged 18 years and older who have obesity,29.9,1193.0,,,High school graduate,,,
41495,2012,Alabama,Percent of adults aged 18 years and older who have obesity,29.0,871.0,,,,,"$25,000 - $34,999",
41498,2012,Louisiana,Percent of adults aged 18 years and older who have obesity,38.6,1276.0,,,Less than high school,,,
